https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009405.pub2/full | Consumer & communication strategies | Cultural competence education for health professionals | Lidia Horvat, Dell Horey, Panayiota Romios, John Kis‐Rigo | 2014-05-05
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006524.pub2/full | Consumer & communication strategies | Consultation letters for medically unexplained physical symptoms in primary care | Rob Hoedeman, Annette H Blankenstein, Christina M van der Feltz‐Cornelis, Boudien Krol, Roy Stewart, Johan W Groothoff | 2010-12-08
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002969.pub2/full | Consumer & communication strategies | Interventions for improving communication with children and adolescents about their cancer | Rita Ranmal, Megan Prictor, J Tim Scott | 2008-10-08
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007979.pub3/full | Consumer & communication strategies | Email for clinical communication between healthcare professionals | Clare Goyder, Helen Atherton, Mate Car, Carl J Heneghan, Josip Car | 2015-02-20
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011360.pub2/full | Consumer & communication strategies | Written information for patients (or parents of child patients) to reduce the use of antibiotics for acute upper respiratory tract infections in primary care | Jack W O'Sullivan, Robert T Harvey, Paul P Glasziou, Amanda McCullough | 2016-11-25
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007131.pub4/full | Consumer & communication strategies | Interventions to promote patient utilisation of cardiac rehabilitation | Carolina Santiago de Araújo Pio, Gabriela SS Chaves, Philippa Davies, Rod S Taylor, Sherry L Grace | 2019-02-01
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007978.pub2/full | Consumer & communication strategies | Email for clinical communication between patients/caregivers and healthcare professionals | Helen Atherton, Prescilla Sawmynaden, Aziz Sheikh, Azeem Majeed, Josip Car | 2012-11-14
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002104.pub3/full | Consumer & communication strategies | Written information about individual medicines for consumers | Donald J Nicolson, Peter Knapp, David K Raynor, Pat Spoor | 2009-04-15
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008970.pub3/full | Consumer & communication strategies | Interventions for promoting participation in shared decision‐making for children with cancer | Imelda Coyne, Dónal P O'Mathúna, Faith Gibson, Linda Shields, Edith Leclercq, Greg Sheaf | 2016-11-29
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004134.pub3/full | Consumer & communication strategies | Interventions for improving patients' trust in doctors and groups of doctors | Alix Rolfe, Lucinda Cash‐Gibson, Josip Car, Aziz Sheikh, Brian McKinstry | 2014-03-04
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010393.pub2/full | Consumer & communication strategies | Face‐to‐face versus remote and web 2.0 interventions for promoting physical activity | Justin Richards, Margaret Thorogood, Melvyn Hillsdon, Charles Foster | 2013-09-30
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010392.pub2/full | Consumer & communication strategies | Face‐to‐face interventions for promoting physical activity | Justin Richards, Melvyn Hillsdon, Margaret Thorogood, Charles Foster | 2013-09-30
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006903.pub2/full | Consumer & communication strategies | Peer support telephone calls for improving health | Jeremy Dale, Isabela O Caramlau, Antje Lindenmeyer, Susan M Williams | 2008-10-08
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010395.pub2/full | Consumer & communication strategies | Remote and web 2.0 interventions for promoting physical activity | Charles Foster, Justin Richards, Margaret Thorogood, Melvyn Hillsdon | 2013-09-30
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007617.pub2/full | Consumer & communication strategies | Interventions for supporting informal caregivers of patients in the terminal phase of a disease | Bridget Candy, Louise Jones, Robyn Drake, Baptiste Leurent, Michael King | 2011-06-15
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD005213.pub2/full | Consumer & communication strategies | Interventions to support the decision‐making process for older people facing the possibility of long‐term residential care | Michelle Gravolin, Katie Rowell, Jo de Groot | 2007-07-18
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007768.pub3/full | Consumer & communication strategies | Interventions to improve safe and effective medicines use by consumers: an overview of systematic reviews | Rebecca Ryan, Nancy Santesso, Dianne Lowe, Sophie Hill, Jeremy M Grimshaw, Megan Prictor, Caroline Kaufman, Genevieve Cowie, Michael Taylor | 2014-04-29
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010907.pub2/full | Consumer & communication strategies | Interventions to facilitate shared decision making to address antibiotic use for acute respiratory infections in primary care | Peter Coxeter, Chris B Del Mar, Leanne McGregor, Elaine M Beller, Tammy C Hoffmann | 2015-11-11
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011396.pub2/full | Consumer & communication strategies | Interventions for raising breast cancer awareness in women | Máirín O'Mahony, Harry Comber, Tony Fitzgerald, Mark A Corrigan, Eileen Fitzgerald, Elizabeth A Grunfeld, Maura G Flynn, Josephine Hegarty | 2017-02-10
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD005108.pub2/full | Consumer & communication strategies | Self‐management education programmes by lay leaders for people with chronic conditions | Gill Foster, Stephanie JC Taylor, Sandra Eldridge, Jean Ramsay, Chris J Griffiths | 2007-10-17
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010523.pub2/full | Consumer & communication strategies | Personalised care planning for adults with chronic or long‐term health conditions | Angela Coulter, Vikki A Entwistle, Abi Eccles, Sara Ryan, Sasha Shepperd, Rafael Perera | 2015-03-03
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006594.pub3/full | Consumer & communication strategies | Reminder systems to improve patient adherence to tuberculosis clinic appointments for diagnosis and treatment | Qin Liu, Katharine Abba, Marissa M Alejandria, David Sinclair, Vincent M Balanag, Mary Ann D Lansang | 2014-11-18
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012471.pub2/full | Consumer & communication strategies | Information or education interventions for adult intensive care unit (ICU) patients and their carers | Sharon R Lewis, Michael W Pritchard, Oliver J Schofield‐Robinson, David JW Evans, Phil Alderson, Andrew F Smith | 2018-10-13
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001431.pub5/full | Consumer & communication strategies | Decision aids for people facing health treatment or screening decisions | Dawn Stacey, France Légaré, Krystina Lewis, Michael J Barry, Carol L Bennett, Karen B Eden, Margaret Holmes‐Rovner, Hilary Llewellyn‐Thomas, Anne Lyddiatt, Richard Thomson, Lyndal Trevena | 2017-04-12
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012578.pub2/full | Consumer & communication strategies | Interventions for promoting participation in shared decision‐making for children and adolescents with cystic fibrosis | Helen Malone, Susan Biggar, Sheila Javadpour, Zai Edworthy, Greg Sheaf, Imelda Coyne | 2019-05-23
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007275.pub2/full | Consumer & communication strategies | Effects of communicating DNA‐based disease risk estimates on risk‐reducing behaviours | Theresa M Marteau, David P French, Simon J Griffin, A T Prevost, Stephen Sutton, Clare Watkinson, Sophie Attwood, Gareth J Hollands | 2010-10-06
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009192.pub2/full | Consumer & communication strategies | Telephone communication of HIV testing results for improving knowledge of HIV infection status | Lorainne Tudor Car, Sarah Gentry, Michelle HMMT van‐Velthoven, Josip Car | 2013-01-31
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001539.pub2/full | Consumer & communication strategies | Recordings or summaries of consultations for people with cancer | Marie Pitkethly, Stephen MacGillivray, Rebecca Ryan | 2008-07-16
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006424.pub3/full | Consumer & communication strategies | Culturally appropriate health education for people in ethnic minority groups with type 2 diabetes mellitus | Madeleine Attridge, John Creamer, Michael Ramsden, Rebecca Cannings‐John, Kamila Hawthorne | 2014-09-04
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004511/full | Consumer & communication strategies | Interventions for improving communication with children and adolescents about a family member's cancer | J Tim Scott, Megan Prictor, Mirjam Harmsen, Alex Broom, Vikki A Entwistle, Amanda J Sowden, Ian Watt | 2003-10-20
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004510.pub3/full | Consumer & communication strategies | Telephone follow‐up, initiated by a hospital‐based health professional, for postdischarge problems in patients discharged from hospital to home | Patriek Mistiaen, Else Poot | 2006-10-18
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009578.pub2/full | Consumer & communication strategies | Reminder systems for women with previous gestational diabetes mellitus to increase uptake of testing for type 2 diabetes or impaired glucose tolerance | Philippa Middleton, Caroline A Crowther | 2014-03-18
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009445.pub2/full | Consumer & communication strategies | Interventions to promote informed consent for patients undergoing surgical and other invasive healthcare procedures | Paul Kinnersley, Katie Phillips, Katherine Savage, Mark J Kelly, Elinor Farrell, Ben Morgan, Robert Whistance, Vicky Lewis, Mala K Mann, Bethan L Stephens, Jane Blazeby, Glyn Elwyn, Adrian GK Edwards | 2013-07-06
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009928.pub2/full | Consumer & communication strategies | Virtual reality for treatment compliance for people with serious mental illness | Maritta Välimäki, Heli M Hätönen, Mari E Lahti, Marjo Kurki, Anja Hottinen, Kiki Metsäranta, Tanja Riihimäki, Clive E Adams | 2014-10-08
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008722.pub2/full | Consumer & communication strategies | Interventions to enhance adherence to dietary advice for preventing and managing chronic diseases in adults | Sophie Desroches, Annie Lapointe, Stéphane Ratté, Karine Gravel, France Légaré, Stéphane Turcotte | 2013-02-28
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009921.pub2/full | Consumer & communication strategies | Automated telephone communication systems for preventive healthcare and management of long‐term conditions | Pawel Posadzki, Nikolaos Mastellos, Rebecca Ryan, Laura H Gunn, Lambert M Felix, Yannis Pappas, Marie‐Pierre Gagnon, Steven A Julious, Liming Xiang, Brian Oldenburg, Josip Car | 2016-12-14
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009960.pub2/full | Consumer & communication strategies | Information and communication technology based prompting for treatment compliance for people with serious mental illness | Kaisa Kauppi, Maritta Välimäki, Heli M Hätönen, Lauri M Kuosmanen, Katja Warwick‐Smith, Clive E Adams | 2014-06-17
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007458.pub3/full | Consumer & communication strategies | Mobile phone messaging reminders for attendance at healthcare appointments | Ipek Gurol‐Urganci, Thyra de Jongh, Vlasta Vodopivec‐Jamsek, Rifat Atun, Josip Car | 2013-12-05
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007456.pub2/full | Consumer & communication strategies | Mobile phone messaging for communicating results of medical investigations | Ipek Gurol‐Urganci, Thyra de Jongh, Vlasta Vodopivec‐Jamsek, Josip Car, Rifat Atun | 2012-06-13
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007457.pub2/full | Consumer & communication strategies | Mobile phone messaging for preventive health care | Vlasta Vodopivec‐Jamsek, Thyra de Jongh, Ipek Gurol‐Urganci, Rifat Atun, Josip Car | 2012-12-12
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007459.pub2/full | Consumer & communication strategies | Mobile phone messaging for facilitating self‐management of long‐term illnesses | Thyra de Jongh, Ipek Gurol‐Urganci, Vlasta Vodopivec‐Jamsek, Josip Car, Rifat Atun | 2012-12-12
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003267.pub2/full | Consumer & communication strategies | Interventions for providers to promote a patient‐centred approach in clinical consultations | Francesca Dwamena, Margaret Holmes‐Rovner, Carolyn M Gaulden, Sarah Jorgenson, Gelareh Sadigh, Alla Sikorskii, Simon Lewin, Robert C Smith, John Coffey, Adesuwa Olomu, Michael Beasley | 2012-12-12
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012582.pub2/full | Consumer & communication strategies | Interventions to help support caregivers of people with a brain or spinal cord tumour | Florien W Boele, Alasdair G Rooney, Helen Bulbeck, Paula Sherwood | 2019-07-02
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007297.pub2/full | Consumer & communication strategies | Shared decision making interventions for people with mental health conditions | Edward Duncan, Catherine Best, Suzanne Hagen | 2010-01-20
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006327.pub3/full | Consumer & communication strategies | Provision of a surgeon's performance data for people considering elective surgery | Amanda Henderson, Simon Henderson | 2015-02-09
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003859.pub2/full | Consumer & communication strategies | Disclosing to parents newborn carrier status identified by routine blood spot screening | Sandy Oliver, Carol Dezateux, Josephine Kavanagh, Tami Lempert, Ruth Stewart | 2004-10-18
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD005025.pub3/full | Consumer & communication strategies | Reminder packaging for improving adherence to self‐administered long‐term medications | Kamal R Mahtani, Carl J Heneghan, Paul P Glasziou, Rafael Perera | 2011-09-07
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006483.pub2/full | Consumer & communication strategies | Interactive computer‐based interventions for sexual health promotion | Julia V Bailey, Elizabeth Murray, Greta Rait, Catherine H Mercer, Richard W Morris, Richard Peacock, Jackie Cassell, Irwin Nazareth | 2010-09-08
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003858.pub2/full | Consumer & communication strategies | Information for pregnant women about caesarean birth | Dell Horey, Jane Weaver, Hilary Russell | 2004-01-26
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004565.pub2/full | Consumer & communication strategies | Interventions before consultations for helping patients address their information needs | Paul Kinnersley, Adrian GK Edwards, Kerry Hood, Naomi Cadbury, Rebecca Ryan, Hayley Prout, Diane Owen, Fergus MacBeth, Phyllis Butow, Christopher Butler | 2007-07-18
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009912.pub2/full | Consumer & communication strategies | Psychosocial interventions for informal caregivers of people living with cancer | Charlene J Treanor, Olinda Santin, Gillian Prue, Helen Coleman, Chris R Cardwell, Peter O'Halloran, Michael Donnelly | 2019-06-17
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011736.pub2/full | Consumer & communication strategies | E‐learning for health professionals | Alberto Vaona, Rita Banzi, Koren H Kwag, Giulio Rigon, Danilo Cereda, Valentina Pecoraro, Irene Tramacere, Lorenzo Moja | 2018-01-22
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003974.pub3/full | Consumer & communication strategies | Placebo interventions for all clinical conditions | Asbjørn Hróbjartsson, Peter C Gøtzsche | 2010-01-20
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004563.pub2/full | Consumer & communication strategies | Methods of consumer involvement in developing healthcare policy and research, clinical practice guidelines and patient information material | Elin Strømme Nilsen, Hilde Tinderholdt Myrhaug, Marit Johansen, Sandy Oliver, Andrew D Oxman | 2006-07-19
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007578.pub2/full | Consumer & communication strategies | Notification and support for people exposed to the risk of Creutzfeldt‐Jakob disease (CJD) (or other prion diseases) through medical treatment (iatrogenically) | Rebecca Ryan, Sophie Hill, Dianne Lowe, Kelly Allen, Michael Taylor, Cathy Mead | 2011-03-16
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004811.pub3/full | Consumer & communication strategies | Family‐centred care for hospitalised children aged 0‐12 years | Linda Shields, Huaqiong Zhou, Jan Pratt, Marjory Taylor, Judith Hunter, Elaine Pascoe | 2012-10-17
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004812.pub3/full | Consumer & communication strategies | Interventions implemented through sporting organisations for increasing participation in sport | Naomi Priest, Rebecca Armstrong, Jodie Doyle, Elizabeth Waters | 2008-07-16
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003716/full | Consumer & communication strategies | Written and verbal information versus verbal information only for patients being discharged from acute hospital settings to home | Anne Johnson, Jayne Sandford, Jessica Tyndall | 2003-10-20
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010825.pub2/full | Consumer & communication strategies | Time‐limited home‐care reablement services for maintaining and improving the functional independence of older adults | Andy Cochrane, Mairead Furlong, Sinead McGilloway, David W Molloy, Michael Stevenson, Michael Donnelly | 2016-10-11
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009727.pub2/full | Consumer & communication strategies | Goal setting and strategies to enhance goal pursuit for adults with acquired disability participating in rehabilitation | William MM Levack, Mark Weatherall, E. Jean C Hay‐Smith, Sarah G Dean, Kathryn McPherson, Richard J Siegert | 2015-07-20
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003717.pub3/full | Consumer & communication strategies | Audio‐visual presentation of information for informed consent for participation in clinical trials | Anneliese Synnot, Rebecca Ryan, Megan Prictor, Deirdre Fetherstonhaugh, Barbara Parker | 2014-05-09
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009453.pub2/full | Consumer & communication strategies | Mass media interventions for reducing mental health‐related stigma | Sarah Clement, Francesca Lassman, Elizabeth Barley, Sara Evans‐Lacko, Paul Williams, Sosei Yamaguchi, Mike Slade, Nicolas Rüsch, Graham Thornicroft | 2013-07-23
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009933.pub2/full | Consumer & communication strategies | Formal education of patients about to undergo laparoscopic cholecystectomy | Kurinchi Selvan Gurusamy, Jessica Vaughan, Brian R Davidson | 2014-02-28
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007434.pub2/full | Consumer & communication strategies | Visual feedback of individuals' medical imaging results for changing health behaviour | Gareth J Hollands, Matthew Hankins, Theresa M Marteau | 2010-01-20
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD000011.pub4/full | Consumer & communication strategies | Interventions for enhancing medication adherence | Robby Nieuwlaat, Nancy Wilczynski, Tamara Navarro, Nicholas Hobson, Rebecca Jeffery, Arun Keepanasseril, Thomas Agoritsas, Niraj Mistry, Alfonso Iorio, Susan Jack, Bhairavi Sivaramalingam, Emma Iserman, Reem A Mustafa, Dawn Jedraszewski, Chris Cotoi, R. Brian Haynes | 2014-11-20
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008273.pub2/full | Consumer & communication strategies | Information interventions for orienting patients and their carers to cancer care facilities | Raymond J Chan, Joan Webster, Louise Marquart | 2011-12-07
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003751.pub4/full | Consumer & communication strategies | Communication skills training for healthcare professionals working with people who have cancer | Philippa M Moore, Solange Rivera, Gonzalo A Bravo‐Soto, Camila Olivares, Theresa A Lawrie | 2018-07-24
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006732.pub4/full | Consumer & communication strategies | Interventions for increasing the use of shared decision making by healthcare professionals | France Légaré, Rhéda Adekpedjou, Dawn Stacey, Stéphane Turcotte, Jennifer Kryworuchko, Ian D Graham, Anne Lyddiatt, Mary C Politi, Richard Thomson, Glyn Elwyn, Norbert Donner‐Banzhoff | 2018-07-19
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007092.pub2/full | Consumer & communication strategies | Interventions for enhancing consumers' online health literacy | Josip Car, Britta Lang, Anthea Colledge, Chuin Ung, Azeem Majeed | 2011-06-15
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008416.pub2/full | Consumer & communication strategies | Multimedia educational interventions for consumers about prescribed and over‐the‐counter medications | Sabina Ciciriello, Renea V Johnston, Richard H Osborne, Ian Wicks, Tanya deKroo, Rosemary Clerehan, Clare O'Neill, Rachelle Buchbinder | 2013-04-30
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011787.pub2/full | Consumer & communication strategies | Parents' and informal caregivers' views and experiences of communication about routine childhood vaccination: a synthesis of qualitative evidence | Heather MR Ames, Claire Glenton, Simon Lewin | 2017-02-07
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004807.pub2/full | Consumer & communication strategies | Consumer‐providers of care for adult clients of statutory mental health services | Veronica Pitt, Dianne Lowe, Sophie Hill, Megan Prictor, Sarah E Hetrick, Rebecca Ryan, Lynda Berends | 2013-03-28
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004808.pub3/full | Consumer & communication strategies | Contracts between patients and healthcare practitioners for improving patients' adherence to treatment, prevention and health promotion activities | Xavier Bosch‐Capblanch, Katharine Abba, Megan Prictor, Paul Garner | 2007-04-18
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009736.pub2/full | Consumer & communication strategies | Decision aids for people considering taking part in clinical trials | Katie Gillies, Seonaidh C Cotton, Jamie C Brehaut, Mary C Politi, Zoe Skea | 2015-11-27
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004809.pub3/full | Consumer & communication strategies | Policy interventions implemented through sporting organisations for promoting healthy behaviour change | Naomi Priest, Rebecca Armstrong, Jodie Doyle, Elizabeth Waters | 2008-07-16
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001865.pub3/full | Consumer & communication strategies | Personalised risk communication for informed decision making about taking screening tests | Adrian GK Edwards, Gurudutt Naik, Harry Ahmed, Glyn J Elwyn, Timothy Pickles, Kerry Hood, Rebecca Playle | 2013-02-28
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010232.pub2/full | Consumer & communication strategies | Interventions aimed at communities to inform and/or educate about early childhood vaccination | Ingvil Saeterdal, Simon Lewin, Astrid Austvoll‐Dahlgren, Claire Glenton, Susan Munabi‐Babigumira | 2014-11-19
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013124.pub2/full | Consumer & communication strategies | Interventions for involving older patients with multi‐morbidity in decision‐making during primary care consultations | Joanne E Butterworth, Rebecca Hays, Sinead TJ McDonagh, Suzanne H Richards, Peter Bower, John Campbell | 2019-10-28
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012533.pub2/full | Consumer & communication strategies | Telephone interventions, delivered by healthcare professionals, for providing education and psychosocial support for informal caregivers of adults with diagnosed illnesses | Margarita Corry, Kathleen Neenan, Sally Brabyn, Greg Sheaf, Valerie Smith | 2019-05-14
https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013447/full | Consumer & communication strategies | Clients’ perceptions and experiences of targeted digital communication accessible via mobile devices for reproductive, maternal, newborn, child, and adolescent health: a qualitative evidence synthesis | Heather MR Ames, Claire Glenton, Simon Lewin, Tigest Tamrat, Eliud Akama, Natalie Leon | 2019-10-14
